Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor;Ano
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;14594541260;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;01 - Legislativa;siconfi-cor_TotalDespesas;294716345,2;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;35296848,54;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;01.032 - Controle Externo;siconfi-cor_TotalDespesas;116262421,6;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;01.122 - Administração Geral;siconfi-cor_TotalDespesas;135639552,9;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;FU01 - Demais Subfunções;siconfi-cor_TotalDespesas;7517522,13;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;02 - Judiciária;siconfi-cor_TotalDespesas;921287318,7;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;02.061 - Ação Judiciária;siconfi-cor_TotalDespesas;921287318,7;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;03 - Essencial à Justiça;siconfi-cor_TotalDespesas;448721154,5;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;03.091 - Defesa da Ordem Jurídica;siconfi-cor_TotalDespesas;287205129,8;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;03.092 - Representação Judicial e Extrajudicial;siconfi-cor_TotalDespesas;32797722,4;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;03.122 - Administração Geral;siconfi-cor_TotalDespesas;120699047,1;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;FU03 - Demais Subfunções;siconfi-cor_TotalDespesas;8019255,21;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;04 - Administração;siconfi-cor_TotalDespesas;1008919979;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;04.121 - Planejamento e Orçamento;siconfi-cor_TotalDespesas;688054,63;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;04.122 - Administração Geral;siconfi-cor_TotalDespesas;911236424,3;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;04.123 - Administração Financeira;siconfi-cor_TotalDespesas;35138230,83;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;04.124 - Controle Interno;siconfi-cor_TotalDespesas;346704,34;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;04.126 - Tecnologia da Informação;siconfi-cor_TotalDespesas;23836047,31;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;04.128 - Formação de Recursos Humanos;siconfi-cor_TotalDespesas;1268807,68;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;04.130 - Administração de Concessões;siconfi-cor_TotalDespesas;16238727,84;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;04.131 - Comunicação Social;siconfi-cor_TotalDespesas;8925;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;FU04 - Demais Subfunções;siconfi-cor_TotalDespesas;20158056,59;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;06 - Segurança Pública;siconfi-cor_TotalDespesas;1325086211;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;06.181 - Policiamento;siconfi-cor_TotalDespesas;90877950,13;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;06.182 - Defesa Civil;siconfi-cor_TotalDespesas;13665138,58;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;06.122 - Administração Geral;siconfi-cor_TotalDespesas;1171421502;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;FU06 - Demais Subfunções;siconfi-cor_TotalDespesas;49121621,01;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;08 - Assistência Social;siconfi-cor_TotalDespesas;126356803,3;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;111968465,2;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;08.122 - Administração Geral;siconfi-cor_TotalDespesas;10943447,34;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;FU08 - Demais Subfunções;siconfi-cor_TotalDespesas;3444890,78;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;09 - Previdência Social;siconfi-cor_TotalDespesas;2617268297;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;09.272 - Previdência do Regime Estatutário;siconfi-cor_TotalDespesas;2561831560;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;09.122 - Administração Geral;siconfi-cor_TotalDespesas;55432565,84;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;FU09 - Demais Subfunções;siconfi-cor_TotalDespesas;4171,5;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;10 - Saúde;siconfi-cor_TotalDespesas;3084007859;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;4956635;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;2203974849;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;177268805,9;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;10.304 - Vigilância Sanitária;siconfi-cor_TotalDespesas;54328,62;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;10.305 - Vigilância Epidemiológica;siconfi-cor_TotalDespesas;16408054,78;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;10.122 - Administração Geral;siconfi-cor_TotalDespesas;646572512,1;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;FU10 - Demais Subfunções;siconfi-cor_TotalDespesas;34772674,18;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;11 - Trabalho;siconfi-cor_TotalDespesas;359839,07;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;11.334 - Fomento ao Trabalho;siconfi-cor_TotalDespesas;359839,07;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;12 - Educação;siconfi-cor_TotalDespesas;1280728762;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;481529065,4;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;12.362 - Ensino Médio;siconfi-cor_TotalDespesas;458974245,3;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;12.363 - Ensino Profissional;siconfi-cor_TotalDespesas;13837059,73;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;12.364 - Ensino Superior;siconfi-cor_TotalDespesas;5994849,05;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;12.365 - Educação Infantil;siconfi-cor_TotalDespesas;15642762,17;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;12.366 - Educação de Jovens e Adultos;siconfi-cor_TotalDespesas;36622858,37;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;12.367 - Educação Especial;siconfi-cor_TotalDespesas;78087253,53;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;12.122 - Administração Geral;siconfi-cor_TotalDespesas;76044063,99;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;FU12 - Demais Subfunções;siconfi-cor_TotalDespesas;113996604,2;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;13 - Cultura;siconfi-cor_TotalDespesas;29960360,94;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;13.391 - Patrimônio Histórico, Artístico e Arqueológico;siconfi-cor_TotalDespesas;3034360,31;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;11185491,44;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;13.122 - Administração Geral;siconfi-cor_TotalDespesas;15740509,19;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;14 - Direitos da Cidadania;siconfi-cor_TotalDespesas;543710489,5;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;14.421 - Custódia e Reintegração Social;siconfi-cor_TotalDespesas;191942907,4;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;14.422 - Direitos Individuais, Coletivos e Difusos;siconfi-cor_TotalDespesas;14733684,83;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;14.122 - Administração Geral;siconfi-cor_TotalDespesas;336607130,3;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;FU14 - Demais Subfunções;siconfi-cor_TotalDespesas;426767;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;15 - Urbanismo;siconfi-cor_TotalDespesas;20205887,19;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;15.451 - Infraestrutura Urbana;siconfi-cor_TotalDespesas;12590851,31;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;15.122 - Administração Geral;siconfi-cor_TotalDespesas;7615035,88;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;16 - Habitação;siconfi-cor_TotalDespesas;4304432,63;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;16.482 - Habitação Urbana;siconfi-cor_TotalDespesas;4304432,63;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;17 - Saneamento;siconfi-cor_TotalDespesas;35432088,68;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;17.512 - Saneamento Básico Urbano;siconfi-cor_TotalDespesas;1329458,85;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;FU17 - Demais Subfunções;siconfi-cor_TotalDespesas;34102629,83;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;18 - Gestão Ambiental;siconfi-cor_TotalDespesas;64674102,06;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;18.541 - Preservação e Conservação Ambiental;siconfi-cor_TotalDespesas;15355220,55;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;18.542 - Controle Ambiental;siconfi-cor_TotalDespesas;1858864,02;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;18.544 - Recursos Hídricos;siconfi-cor_TotalDespesas;9233482,54;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;18.122 - Administração Geral;siconfi-cor_TotalDespesas;38226534,95;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;19 - Ciência e Tecnologia;siconfi-cor_TotalDespesas;79634587,53;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;19.571 - Desenvolvimento Científico;siconfi-cor_TotalDespesas;23963374,75;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;19.572 - Desenvolvimento Tecnológico e Engenharia;siconfi-cor_TotalDespesas;6200000;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;19.573 - Difusão do Conhecimento Científico e Tecnológico;siconfi-cor_TotalDespesas;840333,66;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;19.122 - Administração Geral;siconfi-cor_TotalDespesas;22225332,18;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;FU19 - Demais Subfunções;siconfi-cor_TotalDespesas;26405546,94;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;20 - Agricultura;siconfi-cor_TotalDespesas;150291471,5;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;20.605 - Abastecimento;siconfi-cor_TotalDespesas;8899341,74;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;20.608 - Promoção da Produção Agropecuária;siconfi-cor_TotalDespesas;25191244,94;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;20.609 - Defesa Agropecuária;siconfi-cor_TotalDespesas;316311,96;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;20.122 - Administração Geral;siconfi-cor_TotalDespesas;99064659,52;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;FU20 - Demais Subfunções;siconfi-cor_TotalDespesas;16819913,35;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;22 - Indústria;siconfi-cor_TotalDespesas;6875035,55;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;22.661 - Promoção Industrial;siconfi-cor_TotalDespesas;56320,89;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;22.665 - Normalização e Qualidade;siconfi-cor_TotalDespesas;1905635,55;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;22.122 - Administração Geral;siconfi-cor_TotalDespesas;4913079,11;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;23 - Comércio e Serviços;siconfi-cor_TotalDespesas;24984944,11;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;23.691 - Promoção Comercial;siconfi-cor_TotalDespesas;6493699,27;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;23.694 - Serviços Financeiros;siconfi-cor_TotalDespesas;1087500;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;23.695 - Turismo;siconfi-cor_TotalDespesas;1417021,14;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;23.122 - Administração Geral;siconfi-cor_TotalDespesas;15954750,5;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;FU23 - Demais Subfunções;siconfi-cor_TotalDespesas;31973,2;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;24 - Comunicações;siconfi-cor_TotalDespesas;26294331,19;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;24.722 - Telecomunicações;siconfi-cor_TotalDespesas;2616459,48;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;24.122 - Administração Geral;siconfi-cor_TotalDespesas;9139096,73;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;FU24 - Demais Subfunções;siconfi-cor_TotalDespesas;14538774,98;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;26 - Transporte;siconfi-cor_TotalDespesas;1012321551;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;26.781 - Transporte Aéreo;siconfi-cor_TotalDespesas;2252117,55;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;26.782 - Transporte Rodoviário;siconfi-cor_TotalDespesas;292105932,6;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;26.784 - Transporte Hidroviário;siconfi-cor_TotalDespesas;313500;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;26.122 - Administração Geral;siconfi-cor_TotalDespesas;37921583,96;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;FU26 - Demais Subfunções;siconfi-cor_TotalDespesas;679728417,1;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;27 - Desporto e Lazer;siconfi-cor_TotalDespesas;16109145,79;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;27.811 - Desporto de Rendimento;siconfi-cor_TotalDespesas;4068743,83;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;27.812 - Desporto Comunitário;siconfi-cor_TotalDespesas;6122677,91;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;27.122 - Administração Geral;siconfi-cor_TotalDespesas;5917724,05;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;28 - Encargos Especiais;siconfi-cor_TotalDespesas;1472290264;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;28.841 - Refinanciamento da Dívida Interna;siconfi-cor_TotalDespesas;134178646;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;28.843 - Serviço da Dívida Interna;siconfi-cor_TotalDespesas;217905023,6;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;28.844 - Serviço da Dívida Externa;siconfi-cor_TotalDespesas;136054399,5;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;28.845 - Outras Transferências;siconfi-cor_TotalDespesas;212463553,1;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;28.846 - Outros Encargos Especiais;siconfi-cor_TotalDespesas;771688641,7;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Liquidadas;Despesas Intraorçamentárias;siconfi-cor_TotalDespesas;2265074722;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;14399148022;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;01 - Legislativa;siconfi-cor_TotalDespesas;293061068,8;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;34402867,98;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;01.032 - Controle Externo;siconfi-cor_TotalDespesas;116016156;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;01.122 - Administração Geral;siconfi-cor_TotalDespesas;135124522,7;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;FU01 - Demais Subfunções;siconfi-cor_TotalDespesas;7517522,13;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;02 - Judiciária;siconfi-cor_TotalDespesas;919156262,8;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;02.061 - Ação Judiciária;siconfi-cor_TotalDespesas;919156262,8;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;03 - Essencial à Justiça;siconfi-cor_TotalDespesas;447850333,8;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;03.091 - Defesa da Ordem Jurídica;siconfi-cor_TotalDespesas;287205129,8;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;03.092 - Representação Judicial e Extrajudicial;siconfi-cor_TotalDespesas;32033491,19;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;03.122 - Administração Geral;siconfi-cor_TotalDespesas;120592457,6;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;FU03 - Demais Subfunções;siconfi-cor_TotalDespesas;8019255,21;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;04 - Administração;siconfi-cor_TotalDespesas;1003105027;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;04.121 - Planejamento e Orçamento;siconfi-cor_TotalDespesas;681254,71;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;04.122 - Administração Geral;siconfi-cor_TotalDespesas;905949125,4;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;04.123 - Administração Financeira;siconfi-cor_TotalDespesas;35099097,33;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;04.124 - Controle Interno;siconfi-cor_TotalDespesas;343965,95;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;04.126 - Tecnologia da Informação;siconfi-cor_TotalDespesas;23529126,9;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;04.128 - Formação de Recursos Humanos;siconfi-cor_TotalDespesas;1097294,67;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;04.130 - Administração de Concessões;siconfi-cor_TotalDespesas;16238180,84;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;04.131 - Comunicação Social;siconfi-cor_TotalDespesas;8925;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;FU04 - Demais Subfunções;siconfi-cor_TotalDespesas;20158056,59;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;06 - Segurança Pública;siconfi-cor_TotalDespesas;1322080664;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;06.181 - Policiamento;siconfi-cor_TotalDespesas;90664674,44;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;06.182 - Defesa Civil;siconfi-cor_TotalDespesas;13634198,79;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;06.122 - Administração Geral;siconfi-cor_TotalDespesas;1169690033;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;FU06 - Demais Subfunções;siconfi-cor_TotalDespesas;48091758,28;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;08 - Assistência Social;siconfi-cor_TotalDespesas;122217287;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;111477257,2;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;08.122 - Administração Geral;siconfi-cor_TotalDespesas;10709599,88;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;FU08 - Demais Subfunções;siconfi-cor_TotalDespesas;30429,92;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;09 - Previdência Social;siconfi-cor_TotalDespesas;2612200714;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;09.272 - Previdência do Regime Estatutário;siconfi-cor_TotalDespesas;2561824322;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;09.122 - Administração Geral;siconfi-cor_TotalDespesas;50372220,54;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;FU09 - Demais Subfunções;siconfi-cor_TotalDespesas;4171,5;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;10 - Saúde;siconfi-cor_TotalDespesas;2983778646;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;4793635;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;2119860110;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;170639273,1;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;10.304 - Vigilância Sanitária;siconfi-cor_TotalDespesas;39326,7;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;10.305 - Vigilância Epidemiológica;siconfi-cor_TotalDespesas;14261192,72;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;10.122 - Administração Geral;siconfi-cor_TotalDespesas;640537122,8;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;FU10 - Demais Subfunções;siconfi-cor_TotalDespesas;33647985,54;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;11 - Trabalho;siconfi-cor_TotalDespesas;355919,74;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;11.334 - Fomento ao Trabalho;siconfi-cor_TotalDespesas;355919,74;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;12 - Educação;siconfi-cor_TotalDespesas;1235694558;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;466171813,1;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;12.362 - Ensino Médio;siconfi-cor_TotalDespesas;446751281,5;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;12.363 - Ensino Profissional;siconfi-cor_TotalDespesas;13547156,78;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;12.364 - Ensino Superior;siconfi-cor_TotalDespesas;5905871,52;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;12.365 - Educação Infantil;siconfi-cor_TotalDespesas;12838126,17;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;12.366 - Educação de Jovens e Adultos;siconfi-cor_TotalDespesas;36190609,1;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;12.367 - Educação Especial;siconfi-cor_TotalDespesas;75097460,52;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;12.122 - Administração Geral;siconfi-cor_TotalDespesas;74149801,03;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;FU12 - Demais Subfunções;siconfi-cor_TotalDespesas;105042438,2;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;13 - Cultura;siconfi-cor_TotalDespesas;29769163,9;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;13.391 - Patrimônio Histórico, Artístico e Arqueológico;siconfi-cor_TotalDespesas;3014360,31;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;11140706,45;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;13.122 - Administração Geral;siconfi-cor_TotalDespesas;15614097,14;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;14 - Direitos da Cidadania;siconfi-cor_TotalDespesas;540744755,5;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;14.421 - Custódia e Reintegração Social;siconfi-cor_TotalDespesas;191458303,6;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;14.422 - Direitos Individuais, Coletivos e Difusos;siconfi-cor_TotalDespesas;14650307,83;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;14.122 - Administração Geral;siconfi-cor_TotalDespesas;334209377,1;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;FU14 - Demais Subfunções;siconfi-cor_TotalDespesas;426767;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;15 - Urbanismo;siconfi-cor_TotalDespesas;19470289,91;2020
Governo do Estado do Espírito Santo;32;ES;4018650;Despesas Pagas;15.451 - Infraestrutura Urbana;siconfi-cor_TotalDespesas;11997849,34;2020
