Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor;Ano
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;09 - Previdência Social;siconfi-cor_TotalDespesas;1483016,6;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;09.122 - Administração Geral;siconfi-cor_TotalDespesas;1449792,73;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;FU09 - Demais Subfunções;siconfi-cor_TotalDespesas;33223,87;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;10 - Saúde;siconfi-cor_TotalDespesas;106743630,8;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;15183060;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;67754701,9;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;2857127,66;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;10.304 - Vigilância Sanitária;siconfi-cor_TotalDespesas;7035,29;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;10.305 - Vigilância Epidemiológica;siconfi-cor_TotalDespesas;115874,35;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;10.122 - Administração Geral;siconfi-cor_TotalDespesas;20819887,08;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;FU10 - Demais Subfunções;siconfi-cor_TotalDespesas;5944,53;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;11 - Trabalho;siconfi-cor_TotalDespesas;13073082,39;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;FU11 - Demais Subfunções;siconfi-cor_TotalDespesas;13073082,39;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;12 - Educação;siconfi-cor_TotalDespesas;56204600,36;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;1223414,03;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;12.362 - Ensino Médio;siconfi-cor_TotalDespesas;5517270,78;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;12.363 - Ensino Profissional;siconfi-cor_TotalDespesas;581264,75;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;12.366 - Educação de Jovens e Adultos;siconfi-cor_TotalDespesas;509856,21;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;12.367 - Educação Especial;siconfi-cor_TotalDespesas;344934,68;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;12.368 - Educação Básica;siconfi-cor_TotalDespesas;37278320,09;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;12.122 - Administração Geral;siconfi-cor_TotalDespesas;10466483,2;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;FU12 - Demais Subfunções;siconfi-cor_TotalDespesas;283056,62;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;13 - Cultura;siconfi-cor_TotalDespesas;317020,07;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;317020,07;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;14 - Direitos da Cidadania;siconfi-cor_TotalDespesas;130559,28;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;14.422 - Direitos Individuais, Coletivos e Difusos;siconfi-cor_TotalDespesas;130559,28;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;17 - Saneamento;siconfi-cor_TotalDespesas;6614262,53;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;17.512 - Saneamento Básico Urbano;siconfi-cor_TotalDespesas;6614262,53;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;18 - Gestão Ambiental;siconfi-cor_TotalDespesas;3876239,99;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;18.542 - Controle Ambiental;siconfi-cor_TotalDespesas;3081109,72;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;18.122 - Administração Geral;siconfi-cor_TotalDespesas;737021,26;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;FU18 - Demais Subfunções;siconfi-cor_TotalDespesas;58109,01;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;19 - Ciência e Tecnologia;siconfi-cor_TotalDespesas;538377,1;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;19.572 - Desenvolvimento Tecnológico e Engenharia;siconfi-cor_TotalDespesas;433417;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;19.573 - Difusão do Conhecimento Científico e Tecnológico;siconfi-cor_TotalDespesas;104960,1;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;20 - Agricultura;siconfi-cor_TotalDespesas;14215865,84;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;20.605 - Abastecimento;siconfi-cor_TotalDespesas;114600;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;20.606 - Extensão Rural;siconfi-cor_TotalDespesas;554017,42;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;20.608 - Promoção da Produção Agropecuária;siconfi-cor_TotalDespesas;4185221,52;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;20.609 - Defesa Agropecuária;siconfi-cor_TotalDespesas;4714168,97;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;20.122 - Administração Geral;siconfi-cor_TotalDespesas;4134852,52;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;FU20 - Demais Subfunções;siconfi-cor_TotalDespesas;513005,41;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;21 - Organização Agrária;siconfi-cor_TotalDespesas;121828,01;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;21.631 - Reforma Agrária;siconfi-cor_TotalDespesas;121828,01;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;23 - Comércio e Serviços;siconfi-cor_TotalDespesas;5762905,18;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;23.694 - Serviços Financeiros;siconfi-cor_TotalDespesas;3780859,96;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;23.695 - Turismo;siconfi-cor_TotalDespesas;1982045,22;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;26 - Transporte;siconfi-cor_TotalDespesas;21445263,3;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;26.782 - Transporte Rodoviário;siconfi-cor_TotalDespesas;21445263,3;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;27 - Desporto e Lazer;siconfi-cor_TotalDespesas;34377,96;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;27.812 - Desporto Comunitário;siconfi-cor_TotalDespesas;34377,96;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Não Processados;Despesas Intraorçamentárias;siconfi-cor_TotalDespesas;980921,57;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;159189300,2;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;01 - Legislativa;siconfi-cor_TotalDespesas;1366,5;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;01.122 - Administração Geral;siconfi-cor_TotalDespesas;1366,5;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;02 - Judiciária;siconfi-cor_TotalDespesas;8312094,56;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;02.061 - Ação Judiciária;siconfi-cor_TotalDespesas;65056,32;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;02.122 - Administração Geral;siconfi-cor_TotalDespesas;2672481,57;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;FU02 - Demais Subfunções;siconfi-cor_TotalDespesas;5574556,67;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;03 - Essencial à Justiça;siconfi-cor_TotalDespesas;11298054,77;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;03.091 - Defesa da Ordem Jurídica;siconfi-cor_TotalDespesas;699,36;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;03.122 - Administração Geral;siconfi-cor_TotalDespesas;1028691,02;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;FU03 - Demais Subfunções;siconfi-cor_TotalDespesas;10268664,39;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;04 - Administração;siconfi-cor_TotalDespesas;36914884,07;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;04.121 - Planejamento e Orçamento;siconfi-cor_TotalDespesas;125085,86;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;04.122 - Administração Geral;siconfi-cor_TotalDespesas;33863125,55;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;04.123 - Administração Financeira;siconfi-cor_TotalDespesas;1367350,37;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;04.126 - Tecnologia da Informação;siconfi-cor_TotalDespesas;560540;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;04.128 - Formação de Recursos Humanos;siconfi-cor_TotalDespesas;9000;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;04.129 - Administração de Receitas;siconfi-cor_TotalDespesas;702702,13;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;04.131 - Comunicação Social;siconfi-cor_TotalDespesas;280799,6;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;FU04 - Demais Subfunções;siconfi-cor_TotalDespesas;6280,56;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;06 - Segurança Pública;siconfi-cor_TotalDespesas;22911502,58;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;06.181 - Policiamento;siconfi-cor_TotalDespesas;22080739,92;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;06.122 - Administração Geral;siconfi-cor_TotalDespesas;830762,66;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;08 - Assistência Social;siconfi-cor_TotalDespesas;1705859,41;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;1582229,63;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;FU08 - Demais Subfunções;siconfi-cor_TotalDespesas;123629,78;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;09 - Previdência Social;siconfi-cor_TotalDespesas;112434,29;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;09.272 - Previdência do Regime Estatutário;siconfi-cor_TotalDespesas;113,15;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;09.122 - Administração Geral;siconfi-cor_TotalDespesas;112321,14;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;10 - Saúde;siconfi-cor_TotalDespesas;34445094,95;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;765600,74;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;13862243,16;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;113364,97;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;10.122 - Administração Geral;siconfi-cor_TotalDespesas;19703886,08;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;11 - Trabalho;siconfi-cor_TotalDespesas;203432,77;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;FU11 - Demais Subfunções;siconfi-cor_TotalDespesas;203432,77;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;12 - Educação;siconfi-cor_TotalDespesas;16260754,27;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;1782920,92;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;12.362 - Ensino Médio;siconfi-cor_TotalDespesas;1212529,74;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;12.363 - Ensino Profissional;siconfi-cor_TotalDespesas;8914,05;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;12.368 - Educação Básica;siconfi-cor_TotalDespesas;11394216,14;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;12.122 - Administração Geral;siconfi-cor_TotalDespesas;1817096,61;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;FU12 - Demais Subfunções;siconfi-cor_TotalDespesas;45076,81;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;13 - Cultura;siconfi-cor_TotalDespesas;512262,97;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;492262,97;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;FU13 - Demais Subfunções;siconfi-cor_TotalDespesas;20000;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;14 - Direitos da Cidadania;siconfi-cor_TotalDespesas;28885,94;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;14.422 - Direitos Individuais, Coletivos e Difusos;siconfi-cor_TotalDespesas;28885,94;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;15 - Urbanismo;siconfi-cor_TotalDespesas;711281,95;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;15.451 - Infraestrutura Urbana;siconfi-cor_TotalDespesas;711281,95;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;17 - Saneamento;siconfi-cor_TotalDespesas;630897,85;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;17.512 - Saneamento Básico Urbano;siconfi-cor_TotalDespesas;630897,85;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;18 - Gestão Ambiental;siconfi-cor_TotalDespesas;914558,18;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;18.542 - Controle Ambiental;siconfi-cor_TotalDespesas;859533,78;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;18.122 - Administração Geral;siconfi-cor_TotalDespesas;55024,4;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;19 - Ciência e Tecnologia;siconfi-cor_TotalDespesas;1040016,34;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;19.572 - Desenvolvimento Tecnológico e Engenharia;siconfi-cor_TotalDespesas;981598;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;19.122 - Administração Geral;siconfi-cor_TotalDespesas;58418,34;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;20 - Agricultura;siconfi-cor_TotalDespesas;8356930,86;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;20.605 - Abastecimento;siconfi-cor_TotalDespesas;6273682,34;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;20.608 - Promoção da Produção Agropecuária;siconfi-cor_TotalDespesas;1900012,05;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;20.609 - Defesa Agropecuária;siconfi-cor_TotalDespesas;0,05;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;20.122 - Administração Geral;siconfi-cor_TotalDespesas;93736,42;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;FU20 - Demais Subfunções;siconfi-cor_TotalDespesas;89500;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;23 - Comércio e Serviços;siconfi-cor_TotalDespesas;742811,73;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;23.694 - Serviços Financeiros;siconfi-cor_TotalDespesas;708790,54;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;23.695 - Turismo;siconfi-cor_TotalDespesas;34021,19;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;26 - Transporte;siconfi-cor_TotalDespesas;13429066,25;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;26.781 - Transporte Aéreo;siconfi-cor_TotalDespesas;709745,94;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;26.782 - Transporte Rodoviário;siconfi-cor_TotalDespesas;11365489,89;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;FU26 - Demais Subfunções;siconfi-cor_TotalDespesas;1353830,42;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;27 - Desporto e Lazer;siconfi-cor_TotalDespesas;657109,97;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;27.811 - Desporto de Rendimento;siconfi-cor_TotalDespesas;363400,67;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;27.812 - Desporto Comunitário;siconfi-cor_TotalDespesas;293709,3;2017
Governo do Estado de Rondônia;11;RO;1787279;Inscrição de Restos a Pagar Processados;Despesas Intraorçamentárias;siconfi-cor_TotalDespesas;19570711,84;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;12741394757;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;01 - Legislativa;siconfi-cor_TotalDespesas;381121533,7;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;187217002,5;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;01.032 - Controle Externo;siconfi-cor_TotalDespesas;193904531,2;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;02 - Judiciária;siconfi-cor_TotalDespesas;846449104,1;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;02.061 - Ação Judiciária;siconfi-cor_TotalDespesas;846449104,1;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;03 - Essencial à Justiça;siconfi-cor_TotalDespesas;565108164,8;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;03.091 - Defesa da Ordem Jurídica;siconfi-cor_TotalDespesas;338810150,1;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;03.092 - Representação Judicial e Extrajudicial;siconfi-cor_TotalDespesas;56338558,16;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;03.122 - Administração Geral;siconfi-cor_TotalDespesas;444094,6;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;FU03 - Demais Subfunções;siconfi-cor_TotalDespesas;169515362;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;04 - Administração;siconfi-cor_TotalDespesas;869870770,2;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;04.122 - Administração Geral;siconfi-cor_TotalDespesas;339306079,6;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;04.123 - Administração Financeira;siconfi-cor_TotalDespesas;521468237,4;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;04.124 - Controle Interno;siconfi-cor_TotalDespesas;9065740,96;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;FU04 - Demais Subfunções;siconfi-cor_TotalDespesas;30712,28;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;06 - Segurança Pública;siconfi-cor_TotalDespesas;1339979842;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;06.181 - Policiamento;siconfi-cor_TotalDespesas;1331145136;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;06.182 - Defesa Civil;siconfi-cor_TotalDespesas;8834705,4;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;08 - Assistência Social;siconfi-cor_TotalDespesas;181326755,1;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;168008434,9;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;FU08 - Demais Subfunções;siconfi-cor_TotalDespesas;13318320,25;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;09 - Previdência Social;siconfi-cor_TotalDespesas;3177348886;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;09.272 - Previdência do Regime Estatutário;siconfi-cor_TotalDespesas;3177348886;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;10 - Saúde;siconfi-cor_TotalDespesas;1196239292;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;52813412,45;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;701425254,7;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;97067180,22;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;10.304 - Vigilância Sanitária;siconfi-cor_TotalDespesas;1252997,16;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;10.305 - Vigilância Epidemiológica;siconfi-cor_TotalDespesas;8722187,24;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;10.306 - Alimentação e Nutrição;siconfi-cor_TotalDespesas;23802394,15;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;10.122 - Administração Geral;siconfi-cor_TotalDespesas;298532273,5;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;FU10 - Demais Subfunções;siconfi-cor_TotalDespesas;12623592,32;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;11 - Trabalho;siconfi-cor_TotalDespesas;9073097,86;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;11.334 - Fomento ao Trabalho;siconfi-cor_TotalDespesas;662378,3;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;11.122 - Administração Geral;siconfi-cor_TotalDespesas;8410719,56;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;12 - Educação;siconfi-cor_TotalDespesas;1863362550;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;10024567,72;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;12.362 - Ensino Médio;siconfi-cor_TotalDespesas;13530794,07;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;12.363 - Ensino Profissional;siconfi-cor_TotalDespesas;18675282,54;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;12.364 - Ensino Superior;siconfi-cor_TotalDespesas;7182901,06;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;12.366 - Educação de Jovens e Adultos;siconfi-cor_TotalDespesas;72025,37;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;12.367 - Educação Especial;siconfi-cor_TotalDespesas;8904396,38;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;12.368 - Educação Básica;siconfi-cor_TotalDespesas;151723476,2;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;12.122 - Administração Geral;siconfi-cor_TotalDespesas;1650308768;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;FU12 - Demais Subfunções;siconfi-cor_TotalDespesas;2940338,48;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;13 - Cultura;siconfi-cor_TotalDespesas;27972333,94;2017
Governo do Estado do Mato Grosso do Sul;50;MS;2682386;Despesas Empenhadas;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;27972333,94;2017
