Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor;Ano
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;24.722 - Telecomunicações;siconfi-cor_TotalDespesas;848218,08;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;24.122 - Administração Geral;siconfi-cor_TotalDespesas;3853658,13;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;FU24 - Demais Subfunções;siconfi-cor_TotalDespesas;135509,76;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;26 - Transporte;siconfi-cor_TotalDespesas;805645434,6;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;26.781 - Transporte Aéreo;siconfi-cor_TotalDespesas;12197821,17;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;26.782 - Transporte Rodoviário;siconfi-cor_TotalDespesas;552384483,8;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;26.122 - Administração Geral;siconfi-cor_TotalDespesas;164466269,2;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;FU26 - Demais Subfunções;siconfi-cor_TotalDespesas;76596860,33;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;27 - Desporto e Lazer;siconfi-cor_TotalDespesas;10868936,17;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;27.811 - Desporto de Rendimento;siconfi-cor_TotalDespesas;5195226,74;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;27.812 - Desporto Comunitário;siconfi-cor_TotalDespesas;4554002,39;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;FU27 - Demais Subfunções;siconfi-cor_TotalDespesas;1119707,04;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;28 - Encargos Especiais;siconfi-cor_TotalDespesas;7965815053;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;28.841 - Refinanciamento da Dívida Interna;siconfi-cor_TotalDespesas;200285030,4;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;28.842 - Refinanciamento da Dívida Externa;siconfi-cor_TotalDespesas;912538631,5;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;28.843 - Serviço da Dívida Interna;siconfi-cor_TotalDespesas;657699296,3;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;28.845 - Outras Transferências;siconfi-cor_TotalDespesas;5893123841;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;28.846 - Outros Encargos Especiais;siconfi-cor_TotalDespesas;302168253;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Liquidadas;Despesas Intraorçamentárias;siconfi-cor_TotalDespesas;4755119879;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;36591997183;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;01 - Legislativa;siconfi-cor_TotalDespesas;842175498,3;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;60617011;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;01.032 - Controle Externo;siconfi-cor_TotalDespesas;248211117,4;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;01.122 - Administração Geral;siconfi-cor_TotalDespesas;428064161,7;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU01 - Demais Subfunções;siconfi-cor_TotalDespesas;105283208,3;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;02 - Judiciária;siconfi-cor_TotalDespesas;1935115020;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;02.061 - Ação Judiciária;siconfi-cor_TotalDespesas;34814144,15;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;02.062 - Defesa do Interesse Público no Processo Judiciário;siconfi-cor_TotalDespesas;318310953,3;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;02.122 - Administração Geral;siconfi-cor_TotalDespesas;1378376994;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU02 - Demais Subfunções;siconfi-cor_TotalDespesas;203612928,6;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;04 - Administração;siconfi-cor_TotalDespesas;1281530640;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;04.121 - Planejamento e Orçamento;siconfi-cor_TotalDespesas;35216223,62;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;04.122 - Administração Geral;siconfi-cor_TotalDespesas;910599105,4;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;04.123 - Administração Financeira;siconfi-cor_TotalDespesas;13938766,23;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;04.124 - Controle Interno;siconfi-cor_TotalDespesas;173587,07;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;04.125 - Normatização e Fiscalização;siconfi-cor_TotalDespesas;390739,39;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;04.126 - Tecnologia da Informação;siconfi-cor_TotalDespesas;124915381,2;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;04.128 - Formação de Recursos Humanos;siconfi-cor_TotalDespesas;51300200,25;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;04.129 - Administração de Receitas;siconfi-cor_TotalDespesas;40517260,45;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;04.131 - Comunicação Social;siconfi-cor_TotalDespesas;66648044,59;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU04 - Demais Subfunções;siconfi-cor_TotalDespesas;37831331,94;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;06 - Segurança Pública;siconfi-cor_TotalDespesas;2825213276;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;06.181 - Policiamento;siconfi-cor_TotalDespesas;2390960943;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;06.182 - Defesa Civil;siconfi-cor_TotalDespesas;249968078,7;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;06.183 - Informação e Inteligência;siconfi-cor_TotalDespesas;847955,5;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;06.122 - Administração Geral;siconfi-cor_TotalDespesas;82049088,92;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU06 - Demais Subfunções;siconfi-cor_TotalDespesas;101387210;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;08 - Assistência Social;siconfi-cor_TotalDespesas;208540356,7;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;08.241 - Assistência ao Idoso;siconfi-cor_TotalDespesas;85000;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;08.242 - Assistência ao Portador de Deficiência;siconfi-cor_TotalDespesas;3007419,46;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;08.243 - Assistência à Criança e ao Adolescente;siconfi-cor_TotalDespesas;2034943,73;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;192662249,1;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU08 - Demais Subfunções;siconfi-cor_TotalDespesas;10750744,46;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;09 - Previdência Social;siconfi-cor_TotalDespesas;6843967074;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;09.272 - Previdência do Regime Estatutário;siconfi-cor_TotalDespesas;6818520633;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;09.122 - Administração Geral;siconfi-cor_TotalDespesas;11963045,84;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU09 - Demais Subfunções;siconfi-cor_TotalDespesas;13483395,04;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;10 - Saúde;siconfi-cor_TotalDespesas;7153522149;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;25691149,66;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;6343568021;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;333723497,3;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;10.304 - Vigilância Sanitária;siconfi-cor_TotalDespesas;1586918,63;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;10.305 - Vigilância Epidemiológica;siconfi-cor_TotalDespesas;28861823,51;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;10.122 - Administração Geral;siconfi-cor_TotalDespesas;369954035,7;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU10 - Demais Subfunções;siconfi-cor_TotalDespesas;50136703,57;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;11 - Trabalho;siconfi-cor_TotalDespesas;318873499;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;11.333 - Empregabilidade;siconfi-cor_TotalDespesas;2271765,98;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;11.334 - Fomento ao Trabalho;siconfi-cor_TotalDespesas;7076943,86;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;11.122 - Administração Geral;siconfi-cor_TotalDespesas;7372037,55;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU11 - Demais Subfunções;siconfi-cor_TotalDespesas;302152751,6;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;12 - Educação;siconfi-cor_TotalDespesas;3885449184;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;594285581,8;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;12.362 - Ensino Médio;siconfi-cor_TotalDespesas;1755944309;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;12.363 - Ensino Profissional;siconfi-cor_TotalDespesas;93899008,01;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;12.364 - Ensino Superior;siconfi-cor_TotalDespesas;168401864,6;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;12.365 - Educação Infantil;siconfi-cor_TotalDespesas;59700;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;12.366 - Educação de Jovens e Adultos;siconfi-cor_TotalDespesas;4470282,68;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;12.368 - Educação Básica;siconfi-cor_TotalDespesas;531739570,4;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;12.122 - Administração Geral;siconfi-cor_TotalDespesas;495735817,9;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU12 - Demais Subfunções;siconfi-cor_TotalDespesas;240913049,5;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;13 - Cultura;siconfi-cor_TotalDespesas;104014707,3;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;13.391 - Patrimônio Histórico, Artístico e Arqueológico;siconfi-cor_TotalDespesas;2112409,76;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;66455036,15;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;13.122 - Administração Geral;siconfi-cor_TotalDespesas;34505363,88;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU13 - Demais Subfunções;siconfi-cor_TotalDespesas;941897,55;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;14 - Direitos da Cidadania;siconfi-cor_TotalDespesas;1328318128;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;14.421 - Custódia e Reintegração Social;siconfi-cor_TotalDespesas;119616475,6;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;14.422 - Direitos Individuais, Coletivos e Difusos;siconfi-cor_TotalDespesas;527685916,8;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;14.122 - Administração Geral;siconfi-cor_TotalDespesas;601076378,1;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU14 - Demais Subfunções;siconfi-cor_TotalDespesas;79939357,29;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;15 - Urbanismo;siconfi-cor_TotalDespesas;402159710,9;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;15.451 - Infraestrutura Urbana;siconfi-cor_TotalDespesas;1345450,92;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;15.452 - Serviços Urbanos;siconfi-cor_TotalDespesas;20146978,32;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;15.453 - Transportes Coletivos Urbanos;siconfi-cor_TotalDespesas;207839752,3;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;15.122 - Administração Geral;siconfi-cor_TotalDespesas;168900049,7;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU15 - Demais Subfunções;siconfi-cor_TotalDespesas;3927479,74;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;16 - Habitação;siconfi-cor_TotalDespesas;68193894,18;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;16.482 - Habitação Urbana;siconfi-cor_TotalDespesas;4149437,8;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;16.122 - Administração Geral;siconfi-cor_TotalDespesas;14959246,18;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU16 - Demais Subfunções;siconfi-cor_TotalDespesas;49085210,2;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;17 - Saneamento;siconfi-cor_TotalDespesas;210241455,1;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;17.512 - Saneamento Básico Urbano;siconfi-cor_TotalDespesas;2006500,61;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU17 - Demais Subfunções;siconfi-cor_TotalDespesas;208234954,4;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;18 - Gestão Ambiental;siconfi-cor_TotalDespesas;193100291,7;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;18.541 - Preservação e Conservação Ambiental;siconfi-cor_TotalDespesas;749798,61;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;18.542 - Controle Ambiental;siconfi-cor_TotalDespesas;4981158,65;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;18.544 - Recursos Hídricos;siconfi-cor_TotalDespesas;129638023,9;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;18.122 - Administração Geral;siconfi-cor_TotalDespesas;52732072,33;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU18 - Demais Subfunções;siconfi-cor_TotalDespesas;4999238,28;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;19 - Ciência e Tecnologia;siconfi-cor_TotalDespesas;97822155,33;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;19.571 - Desenvolvimento Científico;siconfi-cor_TotalDespesas;66336450,1;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;19.572 - Desenvolvimento Tecnológico e Engenharia;siconfi-cor_TotalDespesas;12305325,36;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;19.573 - Difusão do Conhecimento Científico e Tecnológico;siconfi-cor_TotalDespesas;271546,43;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;19.122 - Administração Geral;siconfi-cor_TotalDespesas;18729601,39;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU19 - Demais Subfunções;siconfi-cor_TotalDespesas;179232,05;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;20 - Agricultura;siconfi-cor_TotalDespesas;224157801,7;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;20.608 - Promoção da Produção Agropecuária;siconfi-cor_TotalDespesas;16492911,93;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;20.609 - Defesa Agropecuária;siconfi-cor_TotalDespesas;566207,93;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;20.122 - Administração Geral;siconfi-cor_TotalDespesas;124560707,1;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU20 - Demais Subfunções;siconfi-cor_TotalDespesas;82537974,7;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;21 - Organização Agrária;siconfi-cor_TotalDespesas;4157132,32;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;21.631 - Reforma Agrária;siconfi-cor_TotalDespesas;3142502,06;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;21.122 - Administração Geral;siconfi-cor_TotalDespesas;917167,06;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU21 - Demais Subfunções;siconfi-cor_TotalDespesas;97463,2;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;22 - Indústria;siconfi-cor_TotalDespesas;46262354,97;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;22.661 - Promoção Industrial;siconfi-cor_TotalDespesas;36054612,85;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;22.122 - Administração Geral;siconfi-cor_TotalDespesas;7591597,9;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU22 - Demais Subfunções;siconfi-cor_TotalDespesas;2616144,22;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;23 - Comércio e Serviços;siconfi-cor_TotalDespesas;101738834,5;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;23.691 - Promoção Comercial;siconfi-cor_TotalDespesas;949336,97;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;23.695 - Turismo;siconfi-cor_TotalDespesas;25405868,86;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;23.122 - Administração Geral;siconfi-cor_TotalDespesas;59242761,31;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU23 - Demais Subfunções;siconfi-cor_TotalDespesas;16140867,33;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;24 - Comunicações;siconfi-cor_TotalDespesas;4550214,69;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;24.722 - Telecomunicações;siconfi-cor_TotalDespesas;782478,72;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;24.122 - Administração Geral;siconfi-cor_TotalDespesas;3640903,29;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU24 - Demais Subfunções;siconfi-cor_TotalDespesas;126832,68;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;26 - Transporte;siconfi-cor_TotalDespesas;791259112,7;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;26.781 - Transporte Aéreo;siconfi-cor_TotalDespesas;11892849,27;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;26.782 - Transporte Rodoviário;siconfi-cor_TotalDespesas;547703947,5;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;26.122 - Administração Geral;siconfi-cor_TotalDespesas;156857848,6;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU26 - Demais Subfunções;siconfi-cor_TotalDespesas;74804467,21;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;27 - Desporto e Lazer;siconfi-cor_TotalDespesas;10669799,42;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;27.811 - Desporto de Rendimento;siconfi-cor_TotalDespesas;5184327,88;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;27.812 - Desporto Comunitário;siconfi-cor_TotalDespesas;4552382,44;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;FU27 - Demais Subfunções;siconfi-cor_TotalDespesas;933089,1;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;28 - Encargos Especiais;siconfi-cor_TotalDespesas;7710964893;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;28.841 - Refinanciamento da Dívida Interna;siconfi-cor_TotalDespesas;200285030,4;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;28.842 - Refinanciamento da Dívida Externa;siconfi-cor_TotalDespesas;912538631,5;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;28.843 - Serviço da Dívida Interna;siconfi-cor_TotalDespesas;657699296,3;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;28.845 - Outras Transferências;siconfi-cor_TotalDespesas;5664524881;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;28.846 - Outros Encargos Especiais;siconfi-cor_TotalDespesas;275917054,3;2021
Governo do Estado de Pernambuco;26;PE;9616621;Despesas Pagas;Despesas Intraorçamentárias;siconfi-cor_TotalDespesas;4724720365;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Não Processados;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;418371526;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Não Processados;10 - Saúde;siconfi-cor_TotalDespesas;22250920,16;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Não Processados;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;12063680,72;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Não Processados;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;9987527,3;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Não Processados;10.122 - Administração Geral;siconfi-cor_TotalDespesas;199712,14;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Não Processados;12 - Educação;siconfi-cor_TotalDespesas;396120605,8;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Não Processados;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;39313601,29;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Não Processados;12.362 - Ensino Médio;siconfi-cor_TotalDespesas;84747824,42;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Não Processados;12.363 - Ensino Profissional;siconfi-cor_TotalDespesas;46117033,69;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Não Processados;12.364 - Ensino Superior;siconfi-cor_TotalDespesas;14376017,95;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Não Processados;12.366 - Educação de Jovens e Adultos;siconfi-cor_TotalDespesas;85680;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Não Processados;12.368 - Educação Básica;siconfi-cor_TotalDespesas;173580288,1;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Não Processados;12.122 - Administração Geral;siconfi-cor_TotalDespesas;22862900,37;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Não Processados;FU12 - Demais Subfunções;siconfi-cor_TotalDespesas;15037259,98;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Não Processados;Despesas Intraorçamentárias;siconfi-cor_TotalDespesas;10000;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;900425842,3;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;01 - Legislativa;siconfi-cor_TotalDespesas;9248218,24;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;346070,5;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;01.032 - Controle Externo;siconfi-cor_TotalDespesas;136651,46;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;01.122 - Administração Geral;siconfi-cor_TotalDespesas;5000977,04;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;FU01 - Demais Subfunções;siconfi-cor_TotalDespesas;3764519,24;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;02 - Judiciária;siconfi-cor_TotalDespesas;8671524,18;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;02.061 - Ação Judiciária;siconfi-cor_TotalDespesas;340661,44;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;02.062 - Defesa do Interesse Público no Processo Judiciário;siconfi-cor_TotalDespesas;435593,73;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;02.122 - Administração Geral;siconfi-cor_TotalDespesas;2913759,61;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;FU02 - Demais Subfunções;siconfi-cor_TotalDespesas;4981509,4;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;04 - Administração;siconfi-cor_TotalDespesas;28939502,7;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;04.121 - Planejamento e Orçamento;siconfi-cor_TotalDespesas;8207,5;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;04.122 - Administração Geral;siconfi-cor_TotalDespesas;18607802,02;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;04.123 - Administração Financeira;siconfi-cor_TotalDespesas;1126279,69;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;04.124 - Controle Interno;siconfi-cor_TotalDespesas;7981,96;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;04.125 - Normatização e Fiscalização;siconfi-cor_TotalDespesas;17036,55;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;04.126 - Tecnologia da Informação;siconfi-cor_TotalDespesas;2571816,45;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;04.129 - Administração de Receitas;siconfi-cor_TotalDespesas;1798072,92;2021
Governo do Estado de Pernambuco;26;PE;9616621;Inscrição de Restos a Pagar Processados;04.131 - Comunicação Social;siconfi-cor_TotalDespesas;3897519,77;2021
